Sector,Exposure_INR_Cr,Maturity_Years,Interest_Rate,LGD,Carbon_Intensity,Transition_Readiness,Base_PD,Current_RWA,Current_Capital,Stressed_PD,Stressed_RWA,Stressed_Capital,Net_Income,Optimized_Retention,Strategy
Infra & Roads,48.82989091139127,3.7368517237415535,0.1068043715186835,0.45,170.42420651647163,0.7587432487566985,0.10249642119723391,102.11112507436178,10.721668132807986,0.12019623705002193,107.5709989652506,11.294954891351312,2.5741196957164862,1.0,Hold
Steel & Cement,289.0544780210504,8.304643130003683,0.1005779911820047,0.45,1956.6931296649468,0.4500957154291891,0.151006175256476,825.2992292507556,86.65641907132934,0.8334294362713509,277.11284453160727,29.096848675818762,-79.33541105943695,0.0,Exit
IT Services,49.28285176784812,3.645250844544404,0.0882947339380434,0.45,15.959491772371456,0.593235152419751,0.00566697393092538,42.987312527887326,4.513667815428169,0.0058214862022764255,43.4448029214721,4.561704306754571,4.222311535841268,1.0,Hold
Power (Thermal),89.94153280034168,5.016937239879051,0.1063679224615065,0.45,916.3455078790888,0.2322428524572279,0.03561608910722956,148.97941556281074,15.642838634095128,0.14085555687809764,220.57476226404043,23.160350037724243,3.8659498768979716,1.0,Hold
Power (Thermal),104.15624243893346,7.543166743127205,0.1097793662770627,0.45,1114.2666517856348,0.085010691475019,0.11986176235859398,274.2636365190543,28.797681834500697,0.6331190230820316,200.59143758910153,21.06210094685566,-18.24027801862854,0.0,Exit
IT Services,478.6549884307543,7.236282063023097,0.1042188016696086,0.45,24.62952088363859,0.8458183026923728,0.04265619953630853,955.3721584036556,100.31407663238383,0.04333653049727258,958.4781705022426,100.64020790273547,40.55038838072311,1.0,Hold
Infra & Roads,446.81531010372106,9.8863162508098,0.1207196056296138,0.45,189.220112433008,0.6903614423527402,0.054406595373097125,1082.3951050114538,113.65148602620265,0.06779482560313939,1135.1289186966235,119.18853646314547,40.30807331361231,1.0,Hold
Infra & Roads,33.28607522976708,3.026449217943387,0.1052537917255535,0.45,176.5135101755201,0.5363415303628384,0.03902385205783038,48.244443822104195,5.06566660132094,0.05243776785563439,52.77973955532678,5.541872653309311,2.7180342610193406,1.0,Hold
Steel & Cement,158.52636706425992,6.960861221856241,0.1376850546707944,0.45,1407.4939010958158,0.3794499973173794,0.02152250639873959,275.46088011312787,28.923392411878424,0.1004749251664728,388.3298993514782,40.774639431905214,14.659145325542603,1.0,Hold
Power (Thermal),63.33918502152933,6.487137174481997,0.1159566510694155,0.45,837.0332540689463,0.1577162598398351,0.08223393888298572,143.18733470966484,15.034670144514807,0.32573536683214427,177.38340542749177,18.625257569886635,-1.9397159239639867,0.0,Exit
IT Services,32.77919801019776,9.235886090410268,0.1284486761391145,0.45,16.404832020187534,0.6896810789189017,0.036926437020847386,71.61427381068184,7.519498750121593,0.037715963572732596,71.85404601429588,7.544674831501067,3.654110022168596,1.0,Hold
IT Services,114.38609673126956,2.4072592748038755,0.0865613541865687,0.45,22.029251333464494,0.8374649497786316,0.08828999308123525,209.574143483377,22.00528506575458,0.08961771627160019,210.76484917241606,22.130309163103686,5.288456090149104,1.0,Hold
Infra & Roads,102.4956802566696,7.766183472282397,0.1038374775767543,0.45,220.71810420893945,0.518600291836966,0.0461387066205755,214.50079660794273,22.522583643833986,0.06672880806530279,233.78629707446598,24.547561192818925,7.5651563414496295,1.0,Hold
Steel & Cement,2730.007904550689,6.114417546418915,0.1002108620868291,0.45,2120.740371093386,0.4303735247411269,0.06669141318023258,5693.500331789,597.817534837845,0.40506533170226644,7189.971496886798,754.9470071731138,-224.04775521410295,0.0,Exit
Infra & Roads,249.52317344879808,3.4719928280911487,0.1141689432881955,0.45,116.53547350277655,0.5387409140905527,0.0793239235670406,470.0488693982179,49.35513128681288,0.09723231411376022,504.897497505929,53.01423723812254,17.570025027820286,1.0,Hold
Steel & Cement,28.4133469868698,5.269914227324567,0.1316668112036855,0.45,1868.4198963114764,0.1288517607393982,0.02892941043651366,45.906470893895566,4.820179443859034,0.22669713647568435,76.86222810667913,8.070533951201307,0.8425438135589638,1.0,Hold
Power (Thermal),75.35959039892188,4.00398937362818,0.0847002930657204,0.45,957.2138053851668,0.6016834110415175,0.06511310438730733,137.29899397390267,14.41639436725978,0.1693820638910384,184.80575647584595,19.404604429963825,0.6389260620126302,1.0,Hold
Pharma,505.5565767315402,6.213820625096148,0.0843544878826826,0.45,174.22653634580703,0.3674905607378225,0.025503847166887687,856.3577174803439,89.91756033543611,0.03730804016386906,920.0077812615685,96.60081703246469,34.1583698444974,1.0,Hold
Power (Thermal),1819.1621691245025,9.001005497331994,0.1310190624894559,0.45,1072.6659834310528,0.2176044328856477,0.06484249627117665,4384.77542966638,460.4014201149699,0.2934023269887096,5541.160491525167,581.8218516101425,-1.8409642009535503,1.0,Hold
Pharma,22.127474474915765,6.123744859709818,0.0927710051623014,0.45,212.60169899674383,0.7178854923893729,0.03621052648758374,39.780922622685914,4.176996875382021,0.045332236903503936,41.76555480977659,4.385383255026541,1.6013984870031996,1.0,Hold
Steel & Cement,15.55046804972682,6.685501764939256,0.1201251952669888,0.45,1868.602392042692,0.4273728048808203,0.07942910424095229,35.164307556341136,3.692252293415819,0.4363876842564137,40.32658951840777,4.234291899432816,-1.1857117226291323,0.0,Exit
Power (Thermal),1401.3035793030756,5.668730624032385,0.1125726879416483,0.45,1012.8102969833704,0.3053725255325302,0.03264621593778141,2389.748190749219,250.92356002866796,0.1291095357628265,3460.4173390647156,363.34382060179513,76.3337659804267,1.0,Hold
Infra & Roads,236.87605101869508,1.4604895580092832,0.1299736156932338,0.45,202.8257777241845,0.4592924678393614,0.04304479935917854,308.45458775881,32.38773171467505,0.06287173275031861,355.35274674867117,37.31203840861047,24.085873323465506,1.0,Hold
Pharma,52.35506691020055,3.0957270118848483,0.0875053345901842,0.45,232.45738605352105,0.7607772523848103,0.01778896347083891,62.14571533107536,6.525300109762912,0.021943721710918372,65.65340894808429,6.8936079395488505,4.064358389173302,1.0,Hold
IT Services,281.90070622433507,5.428015564888745,0.0877869779433566,0.45,14.451395858533829,0.92071382184533,0.051295417918307426,524.7490356876417,55.098648747202375,0.05154226906241825,525.4155182298277,55.168629414131914,18.20880015743717,1.0,Hold
IT Services,6.278321785629637,3.792117553702343,0.1134091016166984,0.45,11.59311554142368,0.820623940388575,0.008832130076881583,6.557514538153973,0.6885390265061672,0.00890927003358441,6.576392712156963,0.6905212347764811,0.6868479645031431,1.0,Hold
Infra & Roads,149.01554180420524,2.635872379850748,0.1367827192015022,0.45,136.12910259338076,0.4986899872395404,0.12943915679381407,317.4369337107548,33.33087803962925,0.16653902151348654,342.1642670411356,35.92724803931924,9.215144876195843,1.0,Hold
Infra & Roads,219.94673588197367,5.537195577265945,0.1048998655022452,0.45,242.54913392533825,0.6664645764339678,0.07308815831542406,456.04527290500573,47.8847536550256,0.09792166231830245,498.7256162430877,52.36618970552421,13.38048551210552,1.0,Hold
IT Services,449.9444665333744,3.905288141030653,0.0996165260152817,0.45,23.910665071019714,0.8767895901458651,0.06898267679496738,830.2503360890815,87.17628528935356,0.06983622566435377,833.6732043550331,87.53568645727847,30.68181417029053,1.0,Hold
Power (Thermal),43.961966274260114,3.3229687885607326,0.1164013593918731,0.45,1002.5169313262168,0.2194212822109356,0.045797586880864806,68.36363167158049,7.1781813255159514,0.19631970045900957,108.03453804799943,11.34362649503994,1.233462613115234,1.0,Hold
Infra & Roads,164.48585747020186,5.175868756963427,0.1358269160327018,0.45,175.52316640047172,0.5657080688555503,0.14668373930258694,410.4153518162069,43.09361194070172,0.1936458349142105,434.47755199093547,45.62014295904822,8.008206210543385,1.0,Hold
Power (Thermal),48.88597026790734,2.1995583227395583,0.1302156699706774,0.45,841.9732940219308,0.1142624420165952,0.12836395086430474,101.45311330978922,10.652576897527867,0.5304284638686715,101.5504391933838,10.662796115305298,-5.303010180668866,0.0,Exit
Pharma,201.63527716151583,9.349711597678668,0.1397290166439932,0.45,268.7775956681604,0.5098369031211134,0.037011335165171376,443.48110220141086,46.56551573114814,0.05749075827049441,481.17083993578706,50.52293819325764,22.957824758374045,1.0,Hold
Pharma,50.68268903615183,8.809318881273152,0.0813541149921426,0.45,98.67111117002824,0.4351387150845016,0.058678508497308414,118.23360906094193,12.414528951398902,0.07241450543390333,124.3118300036905,13.052742150387502,2.471672474682139,1.0,Hold
Power (Thermal),90.94718860101892,7.368585271664818,0.0867714886827657,0.45,1009.134758190864,0.2552839971572193,0.016034533216309647,154.75091754904378,16.248846342649596,0.0666455967260051,203.10760404862896,21.32629842510604,5.164069601732324,1.0,Hold
IT Services,44.92621719566496,1.955924448296106,0.1165680658019973,0.45,18.289913270976125,0.9389677432892636,0.04844709175464638,63.69246726384586,6.687709062703815,0.048674228854797955,63.79603416961071,6.698583587809124,4.252925202486126,1.0,Hold
Pharma,324.20093398485,7.982895290227237,0.129234586360031,0.45,271.1645974211917,0.4925312639674898,0.04640193238170331,687.7273061090627,72.21136714145159,0.07322000962286547,765.8519266409361,80.41445229729828,31.215875623317093,1.0,Hold
Power (Thermal),415.7737906918131,8.271615952981172,0.097114660538406,0.45,984.7673542245,0.2428790563827086,0.02018845297789752,783.9486874469337,82.31461218192804,0.08340797877190256,1030.531808369629,108.20583987881105,24.772247365230406,1.0,Hold
Infra & Roads,111.99512191890672,7.909881559429039,0.0943526652820531,0.45,266.3539875696702,0.5844178121057183,0.05977003494165466,250.40983554935875,26.29303273268267,0.08755749991337948,276.4067501576021,29.02270876654822,6.154332456666215,1.0,Hold
Pharma,155.3818435060321,2.0256929840731703,0.127218547962872,0.45,130.73197407777528,0.7054858067442197,0.040193083508629775,208.256595621704,21.86694254027892,0.04669271395154543,218.8078608756827,22.974825391946684,16.502612523190688,1.0,Hold
Power (Thermal),26.093605973037985,6.795171613609883,0.0833829112311939,0.45,829.2333647098066,0.2510490104047071,0.02359876226881688,45.50060822507977,4.777563863633376,0.08515452011092618,60.52683627860191,6.355317809253201,1.1758660079826364,1.0,Hold
Infra & Roads,103.58453290459144,8.508923161744587,0.1021629588549551,0.45,322.062792263267,0.720817587601295,0.028451440672728305,208.53598371749862,21.896278290337353,0.039195840526499715,219.3294517999101,23.02959243899056,8.755465098408372,1.0,Hold
Steel & Cement,139.7359345230535,6.1961806109770095,0.1103485533555398,0.45,2010.4901263228087,0.4505720007531367,0.07165239763727305,298.84442854726177,31.378664997462486,0.40407668772208666,369.10291843462187,38.75580643563529,-9.989156883618241,0.0,Exit
Pharma,3445.938979282611,6.8176663770528005,0.1136209204610194,0.45,364.388059369437,0.4895294798237782,0.03412451525137199,6415.683519036214,673.6467694988025,0.06078392838576368,7290.040377479379,765.4542396353347,297.27479001630434,1.0,Hold
Pharma,39.08112324945424,5.125271314836756,0.1237169094075666,0.45,164.0788380157578,0.3734557307875963,0.047292319665738554,69.81839120300474,7.330931076315497,0.06771177909193242,77.29558853651713,8.1160367963343,3.644182211739442,1.0,Hold
Pharma,860.0690584121832,5.758365878956473,0.1012907434058395,0.45,176.77991092950447,0.6392950006773394,0.026987583288937442,1422.8384174457794,149.39803383180683,0.03421525400530667,1490.2772390458242,156.47911009981155,73.87466772387543,1.0,Hold
Infra & Roads,490.8951337790365,1.309391725165527,0.1167610606804764,0.45,234.8283171728771,0.492420282914418,0.04205909317746163,625.1304781512173,65.63870020587781,0.06311451373532546,728.7675747703432,76.52059535088604,43.37526305434901,1.0,Hold
Pharma,207.8389883341694,6.750667197759562,0.1151225253674573,0.45,181.26885903369725,0.447995205460044,0.048496768910541464,414.24619140226275,43.495850097237586,0.06887789361221466,453.0669898302187,47.572033932172964,17.484968929719017,1.0,Hold
IT Services,1224.5694368027284,1.7330249160204327,0.1128569660392248,0.45,17.086977397169314,0.6169074946240439,0.016979353842540693,1221.7359668809604,128.28227652250084,0.01744616298168393,1232.5076648564389,129.41330480992607,128.58737425233596,1.0,Hold
Steel & Cement,231.95109850167668,4.91513134906201,0.1184289975885327,0.45,1637.237271614214,0.5561643717354912,0.09150968753860997,498.4344846172929,52.335620884815754,0.37079631857429607,606.8059047784279,63.71462000173493,-11.233239951045952,0.0,Exit
IT Services,236.7467571947975,3.6338958790066704,0.0955669502640845,0.45,34.16946115968721,0.8713868824016928,0.020298111474574967,307.1719662199071,32.253056453090245,0.020672763702517253,308.539395894062,32.39663656887651,20.422771174047128,1.0,Hold
Power (Thermal),139.24781902391842,5.908851551905418,0.0850789252150777,0.45,1005.3627409358232,0.3032813773632535,0.06217098387888232,281.34718161467123,29.541454069540478,0.24507247064043103,387.32759120423424,40.6693970764446,-3.5095583866688536,0.0,Exit
Infra & Roads,644.3761625380449,2.200747019708864,0.0871563003223846,0.45,314.8169657964679,0.654185014315938,0.12601568834609317,1328.9324907832133,139.5379115322374,0.18363603205727447,1486.5454166673323,156.08726875006988,2.9126356044005917,1.0,Hold
Power (Thermal),553.2240540917971,7.224790617759863,0.093474942959234,0.45,1050.8415969942992,0.1812081235757232,0.03536536948793865,1064.4313551488942,111.7652922906339,0.1631675522192088,1536.7378122449527,161.35747028572004,11.091890269181349,1.0,Hold
Power (Thermal),70.04845767159746,8.155103832356232,0.1100118761313671,0.45,894.1157302928742,0.1648152139935037,0.05757810659230828,157.26802725904614,16.513142862199842,0.23816364976261176,209.53552661221036,22.001230294282088,0.19881389587182863,1.0,Hold
Power (Thermal),30.474899161870376,2.4701900476884084,0.1304265650327612,0.45,1081.6344837519518,0.0037296641718782,0.10072700498526808,58.89575249451985,6.184054011924584,0.5566095196137725,61.24804281933353,6.43104449603002,-3.6584421248425456,0.0,Exit
Infra & Roads,116.32909906213484,1.9388177861669396,0.122077600525303,0.45,136.10250573394012,0.4885746279365005,0.062061809980714505,180.21214261069522,18.922274974123,0.0802053538178137,199.10033748492208,20.905535435916818,10.002579837461987,1.0,Hold
Steel & Cement,56.82371309790046,2.3096393450862323,0.1273424362521228,0.45,1556.3647866385363,0.3007689509791592,0.0550126259667324,86.67850773226698,9.101243311888032,0.30645806783579893,140.43388768067146,14.745558206470502,-0.6002683326789553,1.0,Hold
IT Services,137.5201580637883,8.894148057086515,0.1010585374355654,0.45,16.225290669101238,0.8698959803463484,0.014290029923356975,255.89762496134298,26.869250620941013,0.014416726718385956,256.2899941630926,26.910449387124725,13.005420300150526,1.0,Hold
Power (Thermal),655.190322166072,5.753703355807206,0.104279224498913,0.45,885.8584209976566,0.3170927147206498,0.08570952006494245,1442.9302921803637,151.5076806789382,0.30348271236034496,1809.2265414358699,189.96878685076632,-21.15478254277255,0.0,Exit
Steel & Cement,85.73301699510623,5.205348964067524,0.1036209131594367,0.45,1882.6963231759123,0.6708292767516655,0.07243013777405466,173.9277407669942,18.26241278053439,0.2609556276021945,233.42999005525832,24.510148955802123,-1.183897456337986,1.0,Hold
Infra & Roads,140.97914088182975,1.9604063719211884,0.09151239106427,0.45,262.6529105121957,0.6195835202692532,0.02718362296640333,166.7144551764286,17.505017793525003,0.03859132498550452,185.406512146515,19.467683775384074,10.453080943406256,1.0,Hold
IT Services,159.11501122454618,6.846004060812656,0.0836729994886143,0.45,23.42287362517924,0.7870788051645805,0.05581265175074401,329.8762398978225,34.637005189271356,0.056981723100059736,331.5990806013946,34.81790346314643,9.233638873025317,1.0,Hold
Steel & Cement,410.80434653016255,8.811996327055809,0.1154549655696336,0.45,1823.6660437796404,0.1193122250609438,0.11593086341262493,1132.27197206644,118.88855706697619,0.8979468661281288,248.65762426683614,26.109050548017795,-118.56681231686225,0.0,Exit
